ID|Aktywny (0 lub 1)|Nazwa|Kategorie (x,y,z...)|Cena bez podatku. (netto)|ID reguły podatku|Koszt własny|W sprzedaży (0 lub 1)|Wartość rabatu|Procent rabatu|Rabat od dnia (rrrr-mm-dd)|Rabat do dnia (rrrr-mm-dd)|Indeks #|Kod dostawcy|Dostawca|Marka|kod EAN13|Kod kreskowy UPC|MPN|Podatek ekologiczny|Szerokość|Wysokość|Głębokość|Waga|Czas dostawy produktów dostępnych w magazynie:|Czas dostawy wyprzedanych produktów z możliwością rezerwacji:|Ilość|Minimalna ilość|Niski poziom produktów w magazynie|Wyślij do mnie e-mail, gdy ilość jest poniżej tego poziomu|Widoczność|Dodatkowe koszty przesyłki|Jednostka dla ceny za jednostkę|Cena za jednostkę|Podsumowanie|Opis|Tagi (x,y,z...)|Meta-tytuł|Słowa kluczowe meta|Opis meta|Przepisany URL|Etykieta, gdy w magazynie|Etykieta kiedy dozwolone ponowne zamówienie|Dostępne do zamówienia (0 = Nie, 1 = Tak)|Data dostępności produktu|Data wytworzenia produktu|Pokaż cenę (0 = Nie, 1 = Tak)|Adresy URL zdjęcia (x,y,z...)|Tekst alternatywny dla zdjęć (x,y,z...)|Usuń istniejące zdjęcia (0 = Nie, 1 = Tak)|Cecha(Nazwa:Wartość:Pozycja:Indywidualne)|Dostępne tylko online (0 = Nie, 1 = Tak)|Stan:|Konfigurowalny (0 = Nie, 1 = Tak)|Można wgrywać pliki (0 = Nie, 1 = Tak)|Pola tekstowe (0 = Nie, 1 = Tak)|Akcja kiedy brak na stanie|Wirtualny produkt (0 = No, 1 = Yes)|Adres URL pliku|Ilość dozwolonych pobrań|Data wygaśnięcia (rrrr-mm-dd)|Liczba dni|ID / Nazwa sklepu|Zaawansowane zarządzanie magazynem|Zależny od stanu magazynowego|Magazyn|Akcesoria (x,y,z...)|Cena zawiera podatek. (brutto)
|1|Kosiarka spalinowa NAC LS46-450E-HSDS-JR 1.82kW 125cm3|Kosiarki spalinowe||1||1||||||||NAC||||0|50|110|140|27|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Kosiarka spalinowa NAC model LS46-450E-HSDS-JR przeznaczona jest do trawników o powierzchni do 800 m2. Wyposażona w silnik marki Briggs&Stratton o mocy 1,82 kW i napęd działa sprawnie - szybko upora się z trawnikiem na Twojej działce. Koła na łożyskach kulkowych ułatwiają prowadzenie maszyny. Kosiarka posiada 3 funkcje koszenia, dzięki czemu dopasujesz tryb pracy do własnych potrzeb. Centralna regulacja wysokości pozwoli szybko zmienić wysokość cięcia w zakresie od 2,5 do 7,5 cm. Składany kosz na trawę, który łatwo przechowasz, pomieści aż 60 litrów, a o konieczności jego opróżnienia poinformuje Cię specjalna kontrolka.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||959
|1|Kosiarka spalinowa Lider SH18BS450N 1.9kW 125cm3|Kosiarki spalinowe||1||1||||||||LIDER||||0|55|110|140|30|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Kosiarka spalinowa Lider SH18BS450N to sprzęt o szerokości roboczej 46 cm. Biorąc pod uwagę też wspomniany już powyżej silnik, sprawia to, że sprzęt ten skutecznie poradzi sobie z terenem zielonym, którego powierzchnia sięga nawet 1200m2. Oprócz wydajności musimy jednak wspomnieć też o wielu praktycznych funkcjach kosiarki spalinowej Lider SH18BS450N, które dodatkowo poprawiają jakość i komfort pracy. Do Twojej dyspozycji jest bowiem aż 8-stopniowa regulacja wysokości koszenia od 25 do 75 mm. Kosiarka posiada funkcję mielenia skoszonych źdźbeł trawy oraz bocznego wyrzutu.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||1199
|1|Kosiarka spalinowa Sterwins PLM1-46B140.5 1.9kW 140cm3|Kosiarki spalinowe||1||1||||||||STERWINS||||0|54.0|110.0|107.0|29.800|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Kosiarka spalinowa do trawy Sterwins to rozwiązanie dla Ciebie, jeśli chcesz szybko i przyjemnie zadbać o swój trawnik. Kosiarka sprawdzi się do trawników o powierzchni mniejszej niż 800 m2, a szerokość koszenia wynosi 46 cm. Jest bardzo prosta w obsłudze, aby ją uruchomić wystarczy użyć pompy zastrzykowej i pociągnąć za sznurek. Kosiarka wyposażona w napęd elektryczny zapewnia komfort użytkowania, nie ma konieczności jej pchania. Skoszona trawa zbiera się w koszu o pojemności 60 l. Kosiarka dodatkowo posiada wskaźnik który informuje kiedy kosz należy opróżnić. Silnik typu EURO V o mocy 1,9 kW umożliwia redukcję emisji zanieczyszczeń. Kosiarka posiada ergonomiczną regulacje wysokości, 3-pozycyjnegouchwytu, który po zakończonej pracy można złożyć, aby zaoszczędzić miejsce. Sprzęt objęty jest 3-letnią gwarancją.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||1299
|1|Kosiarka spalinowa Sterwins PLM3-56B190.5 3.2kW 190cm3|Kosiarki spalinowe||1||1||||||||STERWINS||||0|59.5|105.5|105.5|36.500|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Kosiarka spalinowa do trawy Sterwins to rozwiązanie dla Ciebie, jeśli chcesz szybko i przyjemnie zadbać o swój trawnik. Kosiarka sprawdzi się do trawników o powierzchni mniejszej niż 1500 m2, a szerokość koszenia wynosi 56 cm. Jest bardzo prosta w obsłudze, aby ją uruchomić wystarczy użyć pompy zastrzykowej i pociągnąć za sznurek. Kosiarka wyposażona w napęd elektryczny zapewnia komfort użytkowania, nie ma konieczności jej pchania. Skoszona trawa zbiera się w koszu o pojemności 70 l. Kosiarka dodatkowo posiada wskaźnik który informuje kiedy kosz należy opróżnić. Silnik typu EURO V o mocy 3,2 kW umożliwia redukcję emisji zanieczyszczeń. Kosiarka posiada ergonomiczną regulacje wysokości, 3-pozycyjnegouchwytu, który po zakończonej pracy można złożyć, aby zaoszczędzić miejsce. Sprzęt objęty jest 3-letnią gwarancją.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||3399
|1|Kosiarka spalinowa Sterwins PLM2-52H167.5 3.1kW 167cm3|Kosiarki spalinowe||1||1||||||||STERWINS||||0|54|104.5|0|37.050|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Kosiarka spalinowa do trawy Sterwins to rozwiązanie dla Ciebie, jeśli chcesz szybko i przyjemnie zadbać o swój trawnik. Kosiarka sprawdzi się do trawników o powierzchni mniejszej niż 1000 m2, a szerokość koszenia wynosi 52 cm. Jest bardzo prosta w obsłudze, aby ją uruchomić wystarczy użyć pompy zastrzykowej i pociągnąć za sznurek. Kosiarka wyposażona w napęd elektryczny zapewnia komfort użytkowania, nie ma konieczności jej pchania. Skoszona trawa zbiera się w koszu o pojemności 65 l. Kosiarka dodatkowo posiada wskaźnik który informuje kiedy kosz należy opróżnić. Silnik typu EURO V o mocy 3,1 kW umożliwia redukcję emisji zanieczyszczeń. Kosiarka posiada ergonomiczną regulacje wysokości, 3-pozycyjnegouchwytu, który po zakończonej pracy można złożyć, aby zaoszczędzić miejsce. Sprzęt objęty jest 3-letnią gwarancją.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||2999
|1|Kosiarka spalinowa Gardenx TB53S11 2.65kW 173cm3|Kosiarki spalinowe||1||1||||||||GARDENX||||0|153|105|56|36|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||949
|1|Kosiarka spalinowa Gardenx TB46S11 2.57kW 139cm3|Kosiarki spalinowe||1||1||||||||GARDENX||||0|143|105|56|34|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||799
|1|Kosiarka spalinowa Gardenx TB53S11E 2.65kW 173cm3|Kosiarki spalinowe||1||1||||||||GARDENX||||0|160|102|70|36|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||1188
|1|Kosiarka spalinowa Alpina AL451SHQGCV 2.75kW 145cm3|Kosiarki spalinowe||1||1||||||||ALPINA||||0|56.5|122.5|159.5|32|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Kosiarka Alpina AL4 51 SHQ z napędem o wysokich parametrach sprawi, że pielęgnacja trawnika będzie bardziej przyjemnością niż obowiązkiem! Imponującą moc 4,2 KM zapewnia wysokowydajny silnik Honda OHV o pojemności 145 cm3. AL4 51 SHQ to wszechstronna maszyna typu 4w1— w zależności od warunków i preferowanego wykończenia użytkownik może wybrać zbieranie, mulczowanie, wyrzut boczny lub tylny. Kosiarka wyposażona jest w centralnie połączoną dźwignie regulacji wysokości koszenia (6 pozycji). Duże tylne koła o średnicy 280 mm zapewniają duży komfort podczas manewrowania pomiędzy napotkanymi przeszkodami. Dzięki pojemnemu koszowi na trawę (60 litrów) i 51 cm szerokości koszenia, AL4 51 SHQ skosi znaczną powierzchnię w imponująco krótkim czasie. Poręczny wskaźnik zapełnienia kosza ostrzegając gdy kosz na trawę jest pełny.  Inne wyróżniające się cechy to stalowy agregat zapewniająca solidną odporność na uderzenia; oraz regulowana kierownica, która w połączeniu z ergonomicznym uchwytem zapewnia komfort podczas użytkowania urządzenia.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||1899
|1|Kosiarka spalinowa Lider WA20BS750N 2.5kW 161cm3|Kosiarki spalinowe||1||1||||||||LIDER PLUS||||0|53|110|150|37.5|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Lider Plus WA20BS750N to wielofunkcyjna, nowoczesna maszyna z wydajnym i sprawdzonym silnikiem marki Briggs&Stratton serii DOV750EX o pojemności 161 cm3 z funkcją ready-start. Szerokość robocza 51 cm pozwoli na bezproblemowe koszenie nawet dużych powierzchni nawet do 1500 m2. Funkcje bocznego wyrzutu oraz mielenia pokosu to już standard i także tu ich nie zabrakło. Dla zwiększonego komfortu pracy zastosowano szereg udogodnień takich jak 6 stopniowa, centralna regulacja wysokości koszenia, regulowany uchwyt, łożyskowane koła czy też kosz na pokos o pojemności aż 60 litrów ze wskaźnikiem napełnienia. Funkcja mycia obudowy w łatwy sposób zapewni skuteczną konserwację urządzenia po zakończeniu pracy.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||1699
|1|Kosiarka spalinowa NAC LS40-130-LI 2.3kW 131cm3|Kosiarki spalinowe||1||1||||||||NAC||||0|45|98|150|23|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Kosiarka spalinowa to idealne rozwiązanie do ogrodu o dużej powierzchni, dla osób które szukają wygody i mobilności. Kosiarka z napędem NAC to duże ułatwienie, silnik napędza koła więc praca z takim narzędziem jest szybsza i sprawniejsza. Koszenie dodatkowo ułatwią koła na łożyskach kulkowych i regulacja wysokości koszenia. Pojemny kosz pomieści 45l, dlatego nie musisz martwić się o jego szybkie zapełnienie. Kosiarka spalinowa z napędem to niezwykle funkcjonalne i wygodne w użytkowaniu narzędziem, z którym każde koszenie trawnika stanie się przyjemne i sprawne.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||899
|1|Kosiarka spalinowa Lider SH41P79 1.3kW 79.6cm3|Kosiarki spalinowe||1||1||||||||LIDER||||0|48|110|110|20|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Kosiarka spalinowa Lider SH41P79 to model, który idealnie sprawdzi się w przydomowym ogródku. Mimo stosunkowo niewielkich rozmiarów i wagi zaledwie 20 kg jest to sprzęt bardzo solidny i zapewniający odpowiednią jakość koszenia. Kosiarka Lider to rozwiązanie dla osób, które chce wydajnie skosić swój mały ogródek. W solidnej stalowej obudowie kosiarki umieszczono silnik benzynowy OHV o pojemności 79,6 cm3 i mocy 1,3 kW, co przekłada się na jej skuteczną pracę. Szerokość robocza wynosi 41 cm. Wygląd swojego trawnika dostosujesz dzięki 3-stopniowej regulacji wysokości koszenia – 24-45-70 mm. Kosiarka Lider wyposażona jest w kosz z trwałego tekstylnego materiału o pojemności 40 litrów, co pozwoli Ci skosić trawnik o powierzchni do 500 m2.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||699
|1|Kosiarka spalinowa NAC LS51-173-HSD-FA 2.6kW 173cm3|Kosiarki spalinowe||1||1||||||||NAC||||0|51|115|150|37|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||1499
|1|Kosiarka spalinowa Gardenx TB40S04C 2.2kW 144cm3|Kosiarki spalinowe||1||1||||||||GARDENX||||0|130|102|50|23|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||748
|1|Kosiarka spalinowa Lider DK51P150BW 2.7kW 150cm3|Kosiarki spalinowe||1||1||||||||LIDER||||0|54|110|150|24|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Kosiarka spalinowa z bocznym wyrzutem Lider DK51P150BW jest przystosowana do pracy nawet w trudnych warunkach i na bardzo wymagającym terenie. Łączy bowiem w sobie elementy zapewniające wysoką wytrzymałość oraz łatwe sterowanie. Na lekkość, z jaką można wprawić w ruch tę maszynę wpływa przede wszystkim jej niezwykle niska waga, wynosząca tylko 24 kg. Dodatkowo, w tym sprzęcie zastosowano łożyskowane koła o średnicy 17 i 28 cm. Model kosiarki spalinowej Lider DK51P150BW posiada spalinowy silnik o pojemności 150 cm3, którego wysoka jakość jest ceniona przez wykwalifikowanych ogrodników na całym świecie. Podczas koszenia tym urządzeniem, jego użytkownik dysponuje aż 51-centymetrową szerokością roboczą oraz centralnie regulowanym systemem wysokości koszenia.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||788
|1|Kosiarka spalinowa NAC LS46-144-HS-SE 2.1kW 144cm3|Kosiarki spalinowe||1||1||||||||NAC||||0|50|110|140|31.000|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||1099
|1|Kosiarka spalinowa Alpina AL551SHQ 3.3kW 167cm3|Kosiarki spalinowe||1||1||||||||ALPINA||||0|51|110|157|36|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Kosiarka Alpina AL5 51 SHQ  z napędem jest doskonałym wyborem dla większych ogrodów, którą można kosić na zboczach i na nierównym terenie! Swoją moc kosiarka zawdzięcza silnikowi Hondy o pojemności 166 cm3. Oferowane cztery tryby koszenia - zbieranie; mulczowanie; wyrzut boczny oraz tylny – sprawiają, że kosiarka AL5 51 SHQ jest maszyną niezwykle wszechstronną w użytkowaniu, którą można skonfigurować w taki sposób, aby osiągać doskonałe rezultaty. Wygodna i łatwa w obsłudze, szybka i wszechstronna, kosiarka AL5 51 SHQ korzysta z dwustopniowej, szybkiej regulacji kierownicy z ergonomicznym uchwytem; posiada również bezproblemową 6 stopniową regulację wysokości koszenia, którą ustawia się za pomocą tylko jednej dźwigni. Przedni grzebień do trawy, który unosi trawę przed kontaktem z nożem, zapewnia piękne i równe wykończenie trawnika. Duże koła napędowe o średnicy 280 mm zapewniają delikatną przyczepność na miękkich powierzchniach trawnika. Pojemny 60-litrowy kosz na trawę został wyposażony we wskaźnik zapełnienia kosza, który zapobiega przekroczeniu maksymalnego napełnienia i zablokowaniu się kanału wyrzutowego. Podstawą trwałość tego modelu jest solidne stalowy agregat oraz przedni zderzak ochronny.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||1599
|1|Kosiarka spalinowa NAC LS51-750-HSD-SE 2.7kW 161cm3|Kosiarki spalinowe||1||1||||||||NAC||||0||||34.5|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||1599
|1|Traktorek kosiarka spalinowa Alpina BT 84X 5.8kW 352cm3|Traktorki ogrodowe||1||1||||||||||||0|84|110||169|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Traktor ogrodowy Alpina BT 84 z silnikiem benzynowy o mocy netto 5,8 kW przy 2400 obr./min to idealne rozwiązanie dla osób szukających sprawnej i niezawodnej maszyny do koszenia trawników o powierzchni do 3000 m². Ta samojezdna kosiarka spalinowa jest wyposażona w podwójny nóż tnący o szerokości 84 cm z kółkami antyskalpującymi. Zespół tnący można ustawić na 7 różnych wysokości cięcia (od 25 do 80 mm), a noże są uruchamiane za pomocą sprzęgła elektromagnetycznego. Pojemny kosz na trawę z trwałego tekstylnego materiału  jest o pojemności 200 litrów i można go szybko i łatwo opróżnić z fotela kierowcy. Traktor Alpina posiada ergonomiczną kierownicę oraz siedzisko Alpina smart z niskim podparciem pleców, które jest wyposażone w wyłącznik bezpieczeństwa. Ładowarka nie jest dołączona do zestawu, należy dokupić ją osobno.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||6495
|1|Traktorek kosiarka spalinowa Alpina AT3 98 A 6.5kW 352cm3|Traktorki ogrodowe||1||1||||||||||||0|120|110||169|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Traktor AT3 98 A - szybkie i wydajne urządzenie do pielęgnacji dużych powierzchni trawników. Ze względu na boczny system wyrzutowy maszyna posiada ogromne możliwości koszenia wysokiej i nieregularnej trawy - długie ścinki trawy są niepraktyczne do zbierania. Ścinki wyrzucane są w równych i uporządkowanych rzędach po prawej stronie traktora, eliminując potrzebę częstego zatrzymywania się w celu opróżniania kosza. Traktor ogrodowy AT3 98 A został wyposażony w silnik Stiga ST 350, wysoce wydajny czterosuwowy napęd o mocy 6,5 kW o pojemności 352 cm3. Silnik Stiga OHV (górnozaworowy) wyposażony jest w technologię minimalizacji hałasu oraz redukcji emisji spalin. Traktor posiada koła napędowe, które zapewniają bardzo dobrą przyczepność podczas pracy na pochyłym terenie lub na mokrym podłożu. Maszyna wyposażona jest w elektromagnetyczne sprzęgło załączania noży, dzięki czemu można je łatwo uruchomić i zatrzymać. Traktor ogrodowy AT3 98 A jest z łatwością dostosowuje się do warunków użytkowania, oferując siedem poziomów wysokości koszenia, opcjonalną funkcję mulczowania, napęd manualny i możliwość wyboru wielu prędkości. Ponadto, traktor wyposażony jest w koła agregatu zapobiegające skalpowaniu trawnika, zapewniające lepszą przyczepność na pochyłym i nierównym terenie. Siedzenie Alpina Smart z podparciem dolnej części pleców gwarantuje komfortową pracę nawet podczas wielu godzin koszenia. Ładowarka nie jest dołączona do zestawu, należy dokupić ją osobno.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||6495
|1|Traktorek kosiarka akumulatorowa Alpina AT4 84 Electric 3kW|Traktorki ogrodowe||1||1||||||||||||0|90|110||233|||299|1|0|0|||||<b>Testowe podsumowanie</b>|czas pracy baterii – do 45 min (wydajność do 3 000 m²)czas ładowania – 6 godz. ładowarka standard 5A lub 3 godz. ładowarka szybka 18A (dostępna opcjonalnie)Napięcie – 48V poj. akumulatora – 30 Ah||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||17495
|1|Traktorek kosiarka spalinowa Alpina AT484 AST350 5.8kW 352cm3|Traktorki ogrodowe||1||1||||||||||||0|88|110||191|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Wyjątkową wszechstronność traktor Alpina AT4 84 A  zawdzięcza kombinacji trzech trybów koszenia - zbieranie oraz opcjonalnie możliwość mulczowania trawy lub wyrzut tylny, przy jednoczesnym 7-stopniowym zakresie ustawiania wysokości koszenia oraz wielobiegowej manualnej skrzyni biegów. Dzięki temu jest bardzo elastyczny i z niezwykłą łatwością dostosowuje się do zmiennych warników. Sercem traktora AT4 84 A jest jednocylindrowy silnik STIGA ST350 o pojemności 352 cm3, który zapewnia dużą moc 5,8 kW. Szerokość koszenia wynosi 84 cm i zapewnia idealny kompromis między wydajnością pracy na dużych powierzchniach i zwrotnością na ograniczonym obszarze. Natomiast elektromagnetyczne sprzęgło noży zapewnia szybkie i bez wysiłkowe włączenie noży za pomocą jednego przycisku. Zestaw kół agregatu zapobiegających skalpowaniu trawnika, sprawia, że agregat tnący delikatnie przesuwa się po powierzchni pochyłej podczas wykonywania manewrów skręcania. W wyposażeniu są mocne reflektory, które pozwolą na kontynuowanie pracy nawet po zmroku, jak również solidne przedni zderzak dla zapewnienia bezpieczeństwa w przypadku zderzenia czołowego. Ładowarka nie jest dołączona do zestawu, należy dokupić ją osobno.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||7999
